"Population","Values"
"A",9.0893046845988
"A",7.80772084090017
"A",5.7648387870734
"A",10.3974501301379
"A",9.64477451706053
"A",13.0247244462779
"A",4.83707849810031
"A",5.17492693667458
"A",6.73973590934673
"A",14.7532729841701
"A",13.2830086711548
"A",5.80767186903093
"A",4.87292110597772
"A",10.6570217501597
"A",15.6668209319205
"A",12.3393255393362
"A",4.27252659407778
"A",14.7944592976167
"A",12.3117776434187
"A",3.91864827353008
"A",5.58546227751531
"A",10.0585267367151
"A",17.4103378551381
"A",8.76033688322528
"A",10.3435319750912
"A",8.2751545776655
"A",8.40664445678666
"A",5.4649634373762
"A",10.0264835837057
"A",7.85716854744213
"A",10.3765403771888
"A",7.1131269074464
"A",4.06459313051857
"A",8.73104313956464
"A",9.32251518715645
"A",6.21849192595367
"A",16.4668494801263
"A",14.9810752582132
"A",9.34867446762016
"A",6.83927824665123
"A",8.15359559194404
"A",19.1899369387719
"A",10.426885673537
"A",15.8515653575053
"A",12.4196031270384
"A",3.1480523487538
"A",8.21414583441353
"A",6.48428977698782
"A",13.715144515245
"A",12.9355084585784
"A",13.1187412955674
"A",10.5375910580797
"A",6.30262789769825
"A",10.1031502809962
"A",13.5845370851967
"A",12.1598942274427
"A",17.2247464594428
"A",11.4841279603712
"A",14.1735209457398
"A",10.0086671709927
"A",7.82693540988242
"A",7.5438637555603
"A",4.74446502471082
"A",9.58824470641571
"A",17.0869269265649
"A",14.0895054643512
"A",12.6533558166531
"A",11.8065148469772
"A",9.20206926897354
"A",6.27590737574505
"A",16.5231070507385
"A",14.5084492221034
"A",4.764899170646
"A",10.9452704807321
"A",11.4157759736558
"A",10.8417987533885
"A",8.32971995424606
"A",10.0154417645379
"A",14.1337152075776
"A",15.8149832554925
"A",4.72592281182057
"A",8.30679821314659
"A",11.4713479113055
"A",10.2106630351742
"A",10.2460510927035
"A",10.8055768429849
"A",3.26209346368303
"A",13.8624126805696
"A",14.7445144627926
"A",13.0926542653427
"A",13.1322252912509
"A",6.6567781157134
"A",2.88206324922012
"A",14.6051242949152
"A",12.1752471385903
"A",10.2329519656658
"A",9.59364278351631
"A",11.5695304959219
"A",11.7941876180547
"A",12.8343570495403
"A",13.0778504052778
"A",7.16875587597252
"A",12.823517823481
"A",8.5184942326611
"A",9.10628130230366
"A",14.7489776332972
"A",6.95067440707454
"A",12.2074740418063
"A",11.9470857462826
"A",4.13864718055634
"A",14.1716093834771
"A",9.67080047286385
"A",18.4852527310946
"A",15.4869556239831
"A",11.6854574017393
"A",11.1663333313157
"A",2.40027784804982
"A",12.9585056254378
"A",7.63582124097696
"A",9.54409907285127
"A",9.2742406235126
"A",13.4803929270165
"A",17.6683790354699
"A",14.8334673248863
"A",6.74005275602376
"A",8.45983565675673
"A",7.26457546601328
"A",15.127336901829
"A",16.4588404673063
"A",16.6110554552829
"A",14.2405955266083
"A",12.1239011303925
"A",9.09161868130498
"A",11.9439824269252
"A",7.02837334794437
"A",5.40227631372844
"A",6.13168183884393
"A",5.44952957863718
"A",9.29994518897417
"A",11.5792548467039
"A",4.93496334560789
"A",6.32001601461062
"A",4.90655366251451
"A",9.26072236679632
"A",4.11364781626896
"A",8.20780962976528
"A",15.4605847703569
"A",9.03075942849357
"A",18.1416409687111
"A",12.9041295480722
"A",8.29814066995114
"A",12.313318373476
"A",11.1972941426447
"A",14.5673894879272
"A",0.310205198462677
"A",12.8843676184528
"A",12.9574852180263
"A",11.0859908194341
"A",17.1302939848053
"A",8.10958036334736
"A",10.6237525139551
"A",12.364395789133
"A",9.16753367286169
"A",6.43745289264706
"A",7.275264137268
"A",8.02363677114834
"A",11.8023612922872
"A",14.2055941264425
"A",14.2847578807719
"A",6.07431543113891
"A",13.0528621278511
"A",16.9710434621328
"A",7.79466175900335
"A",4.78571837722442
"A",17.4346205710533
"A",12.971380437261
"A",8.45849643401223
"A",9.09253729165617
"A",11.514928829306
"A",13.1263942548101
"A",3.77924457384708
"A",9.44692591484367
"A",8.91659815002313
"A",16.5773797145101
"A",17.4264707217507
"A",3.40993646968911
"A",13.1711383120348
"A",11.4343501560696
"A",8.06748523444128
"A",12.2810552391322
"A",6.93999638362939
"A",7.81245848328319
"A",8.13028369574835
"A",7.31021583457585
"A",13.7504388975368
"A",6.72986982486403
"A",3.7785423162772
"A",16.5063983232772
"A",15.9038370391414
"A",9.45159415872184
"A",1.9701636123968
"A",11.7041276100496
"A",10.1947819267359
"A",2.33704671690491
"A",8.45654776785393
"A",8.89140577088379
"A",14.767384599504
"A",11.6737025805103
"A",9.80273586054217
"A",4.91146272755345
"A",16.5515313602256
"A",7.80210892370253
"A",4.00577566793242
"A",6.50376717310475
"A",5.80221586593577
"A",6.23938176494118
"A",9.03060502977662
"A",18.5885239910335
"A",2.87809464605025
"A",14.1940382083015
"A",11.4132373596149
"A",16.2791206626901
"A",14.6780508663712
"A",6.51878079098307
"A",11.6601339759406
"A",12.3341340432584
"A",10.8575155543869
"A",12.2323499399914
"A",12.8176052411946
"A",9.40420645430985
"A",9.72137744378618
"A",17.7850761414185
"A",15.3007798029232
"A",6.03513050383427
"A",13.0949538241126
"A",9.10950861727889
"A",12.8671908398089
"A",12.0278781923603
"A",7.77671696126203
"A",7.47471208823578
"A",10.2325961056535
"A",10.3235392074686
"A",14.2785044717789
"A",14.3719446552748
"A",5.55136616758124
"A",6.04019594453664
"A",13.8676327521653
"A",6.55325289087133
"A",7.41683326728179
"A",6.61320679575289
"A",6.45842196512272
"A",10.2929340563485
"A",5.32885771855732
"A",18.3906556245295
"A",4.90423710369219
"A",6.90575817140451
"A",12.9963831575067
"A",8.96494132249758
"A",10.5094691928382
"A",14.4965059612737
"A",12.7924420223149
"A",7.7927645136107
"A",4.16416049412572
"A",13.3631920563574
"A",14.2612278484083
"A",10.693729081757
"A",10.4047679785365
"A",11.1060697097741
"A",13.2967825481253
"A",16.6771395850685
"A",8.29514006492598
"A",10.8179720161698
"A",12.9371314592993
"A",11.0482900746861
"A",9.09727638071186
"A",9.38681834211507
"A",14.504561235585
"A",9.49508589585064
"A",11.9676115817699
"A",15.0525240857498
"A",11.3191120389223
"A",12.2183097212026
"A",14.2796074477701
"A",5.37406798787669
"A",17.3788418348924
"A",6.64041557854859
"A",12.9931877658172
"A",8.49320823536619
"A",14.3869605736074
"A",10.0725650151078
"A",10.1554125506562
"A",10.7072101217723
"A",5.45825898354841
"A",8.77835730534183
"A",12.5256797608896
"A",10.0120931357878
"A",11.5812480101021
"A",19.2808883591402
"A",6.46330318696114
"A",10.2111520634672
"A",9.14432705491274
"A",10.2451357327164
"A",11.5912282805656
"A",11.2465891092353
"A",18.0703984079829
"A",7.90815355932664
"A",7.77110684405253
"A",13.9244242805936
"A",1.16349571133775
"A",7.29157125776919
"A",2.52421262053718
"A",14.8560688426328
"A",10.0478915733301
"A",7.98193336471219
"A",16.2314098013265
"A",-2.82277978229221
"A",0.2193623060974
"A",8.17182728410507
"A",8.091249751968
"A",14.390036771864
"A",7.6928010559221
"A",7.06486976010799
"A",11.3664309559787
"A",7.64864341283204
"A",13.4300614206062
"A",11.7185955708345
"A",5.25326000277257
"A",11.3373016905571
"A",11.0715246612026
"A",4.66909574815163
"A",4.19562813641241
"A",13.3556092161183
"A",13.2975272298281
"A",6.05703920190245
"A",9.99146194358324
"A",15.5399237913984
"A",8.55078911160639
"A",11.3183916947257
"A",5.31342517539882
"A",-0.149780425254198
"A",14.1711924070318
"A",6.9514948313013
"A",3.50901481272291
"A",4.29269954201953
"A",13.1635598032727
"A",7.79348897755696
"A",4.95748258064453
"A",8.35113324343972
"A",10.5841332550854
"A",1.35554205603909
"A",7.01901523186784
"A",6.17179729117765
"A",16.6333570010053
"A",9.10133018825532
"A",10.762105141617
"A",11.6627010839038
"A",14.9500281591048
"A",11.4640947478074
"A",13.9475632335536
"A",6.88040706883268
"A",17.2041841779545
"A",-1.97954513345241
"A",6.3697365382555
"A",-0.847924417712747
"A",14.182624870999
"A",17.0815649867167
"A",8.05827540000277
"A",7.95712887696466
"A",11.885621587592
"A",9.7750886963538
"A",7.2432947527738
"A",10.0801483726149
"A",6.41354390777549
"A",8.81687055460433
"A",11.5239254587755
"A",4.97798537621188
"A",6.2998919776514
"A",5.1249539649544
"A",4.25608178787249
"A",9.299273850299
"A",6.86258226268501
"A",8.65727296486991
"A",14.0868851470583
"A",12.3903129295345
"A",13.7503837377922
"A",9.8025009172152
"A",9.25429697147523
"A",10.6299707843378
"A",7.20961377762678
"A",12.3904136512512
"A",13.9810812295475
"A",12.6798767397896
"A",13.0538061857392
"A",11.3898061040249
"A",11.1872432582431
"A",6.98142068389645
"A",10.3090034277657
"A",13.72867058226
"A",11.7370556884254
"A",12.9128790801645
"A",12.4744637731865
"A",11.5908745770185
"A",8.26178962720391
"A",13.7973181757993
"A",1.70945064183987
"A",12.2384918158895
"A",9.04671383397988
"A",13.2823324737202
"A",9.88483239172515
"A",13.9047912575853
"A",10.2944852818915
"A",13.126772286705
"A",8.80973219209758
"A",17.0504279420351
"A",13.7316292114598
"A",10.9320880486303
"A",18.1147624826955
"A",12.4984065369097
"A",2.15162518343848
"A",12.4050667869247
"A",15.2958270831534
"A",11.3559060798896
"A",10.184053876893
"A",10.3970001322342
"A",4.77517028318039
"A",6.57320436937742
"A",8.75356238690081
"A",8.23565214819378
"A",12.0607573649203
"A",7.50103741702299
"A",15.0115515266593
"A",9.74499660359435
"A",8.89097247912338
"A",9.51889246984371
"A",14.6420585150934
"A",12.7842620676458
"A",10.2443196381381
"A",14.977548817705
"A",7.08181072494487
"A",14.6498750931613
"A",10.6975644505398
"A",10.49908281313
"A",7.17553774112804
"A",6.48434451734428
"A",9.65467210780984
"A",7.4294160733897
"A",6.35610428381729
"A",15.411030738766
"A",4.42376577599568
"A",6.0812891871498
"A",2.68699030053635
"A",13.4678680747653
"A",8.25515225865685
"A",11.9315378214291
"A",3.68365229268931
"A",1.79711277065773
"A",9.10011072517661
"A",11.803530008238
"A",17.0052745596809
"A",4.25793635044872
"A",5.37594247426419
"A",16.5634542253618
"A",4.74898156167146
"A",11.8744653750334
"A",6.38265230104497
"A",7.86649804326268
"A",10.7870409833981
"A",5.381982204257
"A",10.3880597695044
"A",10.8997641570869
"A",4.31188005713455
"A",9.71215750234733
"A",11.4216825277526
"A",7.18390639652743
"A",4.09196775495481
"A",14.6207442592908
"A",6.21544432570885
"A",5.8874583729792
"A",8.37183569471892
"A",11.2293147769114
"A",12.7923927154016
"A",4.90257470509482
"A",15.4915591854031
"A",11.6863022311927
"A",8.61804254681528
"A",11.7863129507512
"A",2.70601442924642
"A",11.6671203465872
"A",10.9831166294107
"A",10.1238287039522
"A",4.61147947953882
"A",8.71868734790326
"A",11.1009150348495
"A",4.08899702461861
"A",4.06121503443617
"A",11.5185067289511
"A",10.3489742496326
"A",10.6352966869207
"A",8.32816451306306
"A",4.00140206060978
"A",9.5248296764534
"A",7.8980926738613
"A",16.3664083948418
"A",8.97635636402008
"A",13.989496843018
"A",8.11596026472598
"A",19.5207186641908
"A",8.65175910995779
"A",13.2089481805515
"A",2.353946431238
"A",7.94875514101592
"A",14.9348536348187
"A",14.3686241894648
"A",12.0060550853188
"A",10.5800544738233
"A",-0.931502370461269
"A",15.2161947581081
"A",14.3466178153165
"A",10.6390186445404
"A",7.88985978910998
"A",13.4297350742636
"A",2.92234952978933
"A",13.6421042559626
"A",13.3114422614648
"A",8.96463451937437
"A",8.66365274485037
"A",7.60922266936832
"A",7.86482036649861
"A",9.05580616032575
"A",3.8786740607671
"A",2.80996800254702
"A",8.32981562038187
"A",12.9927866165456
"A",5.14668346356278
"A",4.88599700794759
"A",18.8242902507659
"A",6.9515009061611
"A",11.4686999415177
"A",7.74999608150269
"A",10.5771462127548
"A",7.55592585772196
"A",10.1804462451008
"A",18.3169609014654
"A",13.6432117814851
"A",12.514382160861
"A",5.23852956633206
"A",6.76362644082718
"A",13.3037147047348
"A",12.4803833054542
"A",8.69711644887535
"A",13.1146498203775
"A",10.3844328542158
"A",9.74855943244737
"A",6.42438388817794
"A",9.8861459092641
"A",12.9863829173812
"A",11.0593187472947
"A",11.0202232813701
"A",12.4785312675227
"A",4.66598735599446
"A",7.70516276513997
"A",13.7296496309546
"A",7.03967870275039
"A",5.70280575636169
"A",9.9714997963089
"A",5.77802896704234
"A",10.5868449383246
"A",7.96374750768553
"A",9.52390142313346
"A",11.423704940893
"A",6.53049951039403
"A",15.4699170103763
"A",13.0719642101344
"A",6.38612303502433
"A",14.5323989540634
"A",7.10290887460734
"A",12.1254331651991
"A",8.85367329722304
"A",8.81929302195161
"A",5.01366517812487
"A",11.6573964167522
"A",6.6909882796483
"A",10.2051213207354
"A",8.05357541401705
"A",16.9632950509705
"A",17.3140158810664
"A",15.8818839465189
"A",10.9775381020359
"A",2.45477265119951
"A",12.6797798862732
"A",11.4242362830667
"A",8.27010748340814
"A",10.6078769840368
"A",13.5270616083667
"A",7.57880651925115
"A",12.5506265672054
"A",12.1494188221901
"A",8.87875944752858
"A",9.94311049566848
"A",5.53546179977295
"A",10.7475110085386
"A",6.78137947089863
"A",12.9634734902092
"A",9.70608814944274
"A",6.12190904364155
"A",12.9337450371918
"A",9.4351215354589
"A",6.33730407703686
"A",9.63116107106817
"A",4.23743486428232
"A",18.1589983555301
"A",6.12869523184026
"A",2.2833909381026
"A",10.9710771256236
"A",10.8188290434602
"A",11.5018764165234
"A",18.3257685721651
"A",14.2169427472341
"A",6.32227731587931
"A",15.1089895436131
"A",6.16313489197463
"A",3.60292003024067
"A",13.7987348074239
"A",9.89381723108282
"A",14.8896688477989
"A",11.1021512748178
"A",12.1168751002979
"A",6.79805817784855
"A",11.1787807362994
"A",12.4873917011173
"A",4.64538432290673
"A",7.91192681040823
"A",9.42348208980527
"A",12.2994089321
"A",3.37019966729326
"A",5.89415818844321
"A",10.7501718235374
"A",10.4723706917046
"A",10.3615670578265
"A",8.99102776363559
"A",7.50620768242271
"A",14.6437559514174
"A",8.76547750305382
"A",15.3185936714678
"A",5.72626006070588
"A",9.49141838892064
"A",10.7437089346768
"A",11.813568172094
"A",4.50581792546995
"A",7.80492742435156
"A",10.6098637145366
"A",4.31388353679197
"A",15.0584974259633
"A",8.48521143842705
"A",4.87272176650958
"A",13.1653942770791
"A",8.28966236617665
"A",11.3423990715402
"A",12.506250745661
"A",6.00066346377442
"A",7.91501647433091
"A",3.19625854936483
"A",8.00449308556752
"A",12.8263870399575
"A",12.5580499324419
"A",14.5315706309985
"A",8.86250710899918
"A",9.13498824442715
"A",14.0869860833203
"A",15.2789754510443
"A",5.25075336389347
"A",11.5959770780805
"A",10.0368603053867
"A",9.22360179969468
"A",10.6233137987396
"A",9.98774214729005
"A",8.39327223605963
"A",-0.121520550259007
"A",13.8864868070116
"A",4.26669831154177
"A",11.4019730356406
"A",10.4022476366888
"A",8.66201250546727
"A",15.0523092112015
"A",18.8457691897174
"A",10.0163629767807
"A",7.49230427872415
"A",9.02006131893049
"A",10.5076077850982
"A",18.5804635280407
"A",9.95492106490452
"A",2.42610894338302
"A",14.7877951674308
"A",8.16600647517193
"A",9.27325786152381
"A",7.53579759121927
"A",9.97478627319181
"A",9.75494946207701
"A",20.5257860795531
"A",19.1138300168605
"A",11.483090867882
"A",12.6469491410818
"A",8.42283188821505
"A",14.3572713340378
"A",12.1010292121916
"A",9.28859078348886
"A",11.1233887821781
"A",6.1894658697431
"A",11.6633314212696
"A",11.1742370246924
"A",10.2074138045925
"A",14.1548768004604
"A",9.86374379768464
"A",12.5208815021107
"A",7.94194918907815
"A",16.5341056858917
"A",15.9440748456067
"A",11.8739767474675
"A",17.3271195076637
"A",3.40735801938267
"A",13.9310879086516
"A",13.3542545298699
"A",10.6770589268211
"A",6.28175733419681
"A",16.2929645785528
"A",8.49539543740085
"A",9.58796211541023
"A",7.14854093482319
"A",13.401412365252
"A",-1.88642246431658
"A",11.3566464776368
"A",11.1137665029928
"A",6.08301726551669
"A",6.00434493990711
"A",7.82708744653517
"A",12.0120360932779
"A",3.75138238869926
"A",8.72246304727376
"A",17.9798168201579
"A",12.2151355569411
"A",14.147215705818
"A",17.7859324158698
"A",13.261348544643
"A",12.336183835013
"A",8.77446957874888
"A",3.78132994839045
"A",5.52254976937346
"A",6.20366816120053
"A",16.5945945653585
"A",6.56121859103216
"A",5.77830945745568
"A",6.40700855990475
"A",8.70386160768844
"A",11.394026983934
"A",7.51760752477869
"A",14.444184090846
"A",4.03357209894259
"A",0.304985444728576
"A",11.1797303391879
"A",11.5898004001807
"A",4.42363318873524
"A",11.189069096305
"A",15.5073735170309
"A",14.6613522429221
"A",10.9279168636976
"A",17.8038680649761
"A",12.3955242919319
"A",12.7925272218699
"A",5.92373991533587
"A",14.1731039629894
"A",9.74844071512111
"A",13.2065152465451
"A",10.4645260052841
"A",10.2982487314585
"A",16.8922387745072
"A",8.79301738301947
"A",-0.792405364986685
"A",7.43496318711468
"A",9.37420670374011
"A",9.77805714102343
"A",10.1887562952922
"A",7.63432747233701
"A",11.6207598515186
"A",12.9059859088048
"A",5.33871516031544
"A",10.7669066013845
"A",11.5947977603877
"A",7.96787416121617
"A",7.6683435499062
"A",8.94602842710489
"A",15.7933693338051
"A",9.73216584583331
"A",11.7588398552984
"A",5.57382927782553
"A",12.1170496200416
"A",3.1980565281388
"A",3.3431124498642
"A",8.28572027978302
"A",13.501177718668
"A",10.7679317091756
"A",12.937740487975
"A",6.95650934378771
"A",5.73896018507946
"A",12.3346497099578
"A",12.9299565360014
"A",16.4198565460691
"A",12.2506775703047
"A",4.51491667285846
"A",12.9405848527554
"A",13.0398134005189
"A",12.0231956275293
"A",14.2653402760626
"A",8.36478975699322
"A",9.01168239667105
"A",6.95346496631775
"A",15.6992544801353
"A",6.4257600131758
"A",11.5649996065539
"A",15.5079782962101
"A",9.91555212171585
"A",13.5189180971891
"A",8.14153442503425
"A",8.37940494759492
"A",14.2774474688023
"A",14.289155686163
"A",13.3222899357622
"A",15.1447409117201
"A",9.20751521536645
"A",9.30163230454855
"A",10.9227499948962
"A",8.9018056641015
"A",9.32006137318221
"A",10.4426108176991
"A",13.6261504032235
"A",15.5799154080545
"A",8.78089068137283
"A",11.1619851051691
"A",15.32329750091
"A",8.1934526568177
"A",14.147721867911
"A",10.1322130480855
"A",10.2012440075607
"A",13.8474085216374
"A",9.14902626204596
"A",15.4727576638477
"A",13.5704650376178
"A",11.9836963035619
"A",9.63995693916401
"A",11.2801579512882
"A",7.28660784265923
"A",14.9663041452434
"A",11.8220753440296
"A",7.00519782444387
"A",9.47841819051768
"A",7.47821827882095
"A",6.17059717654365
"A",4.86236970877497
"A",0.591509885572769
"A",4.51188953842924
"A",6.10434874055081
"A",9.22823292350844
"A",4.84130351994809
"A",13.6039422594879
"A",5.36885239936144
"A",7.2121135989099
"A",0.534166739282584
"A",3.53573775306058
"A",9.98896724990782
"A",13.917477290223
"A",3.05354022667052
"A",12.1036674388199
"A",4.61284909176013
"A",9.72757435518384
"A",11.9698228260667
"A",15.5691460402246
"A",4.71411924658934
"A",5.57694779416773
"A",19.230472750953
"A",9.43638027562322
"A",10.3901252737768
"A",8.45161793535795
"A",10.4749184127781
"A",5.52020691829022
"A",4.53729087366257
"A",4.47598713313417
"A",8.20241224046227
"A",14.2671342899074
"A",10.5643956358857
"A",12.3402637871959
"A",11.9533007916951
"A",14.1074994956632
"A",14.3158704110915
"A",12.474849375133
"A",10.5174634088371
"A",20.7280584931602
"A",5.0998809175047
"A",5.98349583328401
"A",6.30004013255138
"A",9.19915145461721
"A",15.6332028811473
"A",6.18673095073011
"A",9.28836842491849
"A",11.7673594459622
"A",10.1471393152421
"A",6.18627466400728
"A",7.39213134765224
"A",4.80785513600951
"A",11.8169332225085
"A",16.6472447076792
"A",5.33731865946879
"A",7.35321490086809
"A",10.3683573086087
"A",10.5984244328183
"A",5.75086569167978
"A",12.0156931826405
"A",7.07429977052055
"A",9.09129660480707
"A",16.8194339566687
"A",0.229978341186927
"A",11.1583395543694
"A",4.1054276850091
"A",6.58110911238118
"A",9.54357011127832
"A",13.6267159796757
"A",7.46220772931153
"A",9.02306923881886
"A",8.36554993675614
"A",12.6688051129753
"A",17.3453341002003
"A",12.0321489461366
"A",14.7724199447723
"A",4.68205960662736
"A",9.30388132730348
"A",10.0223717633976
"A",8.65864790582377
"A",6.10569241271323
"A",10.7569944737926
"A",9.76023923624436
"A",13.8259148674667
"A",15.4568120259428
"A",11.7901649179161
"A",10.5118413151029
"A",11.3637676940773
"A",16.6405425499157
"A",8.01123079097532
"A",8.18564892605765
"A",9.81364806963493
"A",12.6977360068975
"A",5.48122150025944
"A",7.6774196287937
"A",16.1307354765089
"A",8.54632632352237
"A",15.2819855941439
"A",14.0235855511649
"A",9.07303834973662
"A",10.5213732034127
"A",16.0319683271585
"A",3.23065086548923
"A",17.0876752441642
"A",6.10436460618432
"A",13.9132128970081
"A",11.9131550632064
"A",12.5556383367091
"A",7.50595766390491
"A",13.9601315725083
"A",8.62005284348434
"A",12.0840389466314
"A",13.1959285124504
"A",4.7417857467214
"A",11.244960082464
"A",8.17007468122158
"A",10.2887084243496
"A",1.34997117227941
"A",2.97882653943876
"A",11.8372825386343
"A",8.36811078094892
"A",6.57905315779366
"A",8.76735149055568
"A",12.7026927916866
"A",6.42230643307315
"A",3.95398313117022
"A",15.1763058800277
"A",13.3416530795361
"A",12.8972589764591
"A",13.415200035633
"A",7.45098134319736
"A",15.3668697171382
"A",11.822286699761
"A",12.9138688439559
"A",12.4886212931195
"A",6.56223302205206
"A",11.8062126450308
"A",8.47284009962962
"A",13.3293339871095
"A",14.40647087425
"A",14.7514629745562
"A",5.73441749874046
"A",8.19672722233928
"A",11.1669145167018
"A",9.84824709194812
"A",12.6012033421418
"A",6.05454225307513
"A",7.94146517055132
"A",4.69874882626265
"A",8.38341618510944
"A",6.96249638408468
"A",8.63860145469028
"A",14.3552297291468
"A",4.88335342625616
"A",11.7726112481864
"A",14.6406750441428
"A",12.8892131697502
"A",6.70828028587094
"A",15.8894617864238
"A",0.599628465523459
"A",6.28654115852059
"A",6.87415718753657
"A",12.9245103239939
"A",5.96679102691747
"A",6.52827952771557
"A",1.77550336279078
"A",14.5651170320253
"A",14.6581574128748
"A",14.5606994623836
"A",14.398905865115
"A",10.4728609805461
"A",9.55733290249668
"A",4.91490066925336
"A",4.16363332424228
"A",11.6543449082985
"A",4.82509810317521
"A",6.48076804769728
"A",5.77552409058948
"A",15.9880626788418
"A",6.30378887970273
"A",7.86624098580498
"A",6.04632571043733
"A",10.5974671857047
"A",9.63275512571114
"A",5.62634068040527
"A",4.55519921301983
"A",16.169331646507
"A",8.27597577010434
"A",15.2511446319214
"A",3.41263933927764
"A",8.6804427452867
"A",11.758084922851
"A",9.93440201644498
"A",6.44233942615267
"A",12.7247065246748
"A",18.5868776049717
"A",14.0408918613478
"A",5.67722851995668
"A",2.05314977012303
"A",8.10185068621373
"A",9.12556767996557
"A",10.4785506923752
"A",9.52241251682478
"A",11.5626420404916
"A",12.4987851009374
"A",7.82060328927893
"A",11.2767249799142
"A",8.52604646836518
"A",6.89584006101389
"A",9.71122244974026
"A",10.3440822596058
"A",9.12976768137788
"A",12.8632006362972
"A",18.2362051978298
"A",10.0217181409896
"A",10.5189912391777
"A",9.2598362194501
"A",5.92640157570874
"A",4.44927160356745
"A",15.0544255175756
"A",10.4805520167894
"A",14.8089494204506
"A",9.39743767620124
"A",13.3004220628264
"A",6.50068225711191
"A",12.9577030379432
"A",12.5362102908832
"A",16.4960299274806
"A",13.9698821541015
"A",17.0397062967226
"A",7.85284892727481
"A",9.95501997474449
"A",11.5887192972249
"A",14.7804401529658
"A",8.73323041364652
"A",7.62743925690383
"A",15.1898147030775
"A",5.84742273040442
"A",12.7739932156204
"A",12.8150508998781
"A",13.9536339778375
"A",9.38738948921851
"A",14.6973097868619
"A",1.97307225594617
"A",12.5495814519474
"A",8.03183977084023
"A",7.56003575905941
"A",14.2526355775226
"A",19.1057557325229
"A",9.98538649354573
"A",0.932879140385637
"A",14.742162109433
"A",14.5572981927934
"A",15.0996263369274
"A",12.3380494613569
"A",8.70117801490418
"A",3.57792054024401
"A",12.516632322017
"A",8.62784442983463
"A",12.2150125535944
"A",12.7098187634794
"A",10.0855773005849
"A",-2.41228263159865
"A",13.5760863263404
"A",14.8348779335224
"A",11.8025171333513
"A",12.6223765075599
"A",16.5730949405768
"A",15.6892850857823
"A",12.3423326673793
